rate_plan_id,room_type_id,plan_type,name,price_delta,currency,cancellation_window_hours,cancellation_penalty_pct,includes_breakfast,min_stay_nights,status,updated_at
rtp_fcefcfe3,rmt_8ec9a685,long_stay,Long Stay,-905.30,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_1cdb1c7c,rmt_8ec9a685,refundable,Refundable,724.24,INR,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_8926c8b1,rmt_c946b4c2,non_refundable,Non Refundable,-754.42,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_711dc664,rmt_c946b4c2,refundable,Refundable,905.30,INR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_51f3b322,rmt_2b67c1df,half_board,Half Board,1738.18,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_0df1c243,rmt_2b67c1df,non_refundable,Non Refundable,-965.66,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_690b973a,rmt_afec0845,refundable,Refundable,1593.34,INR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_b4be535f,rmt_afec0845,non_refundable,Non Refundable,-1327.78,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_a5624a89,rmt_ddb7c473,half_board,Half Board,565.46,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_9126a202,rmt_ddb7c473,breakfast_included,Breakfast Included,251.31,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_1441074f,rmt_9947d92b,long_stay,Long Stay,-589.02,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_489f5b9c,rmt_9947d92b,non_refundable,Non Refundable,-392.68,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_217861cc,rmt_762d6fb4,non_refundable,Non Refundable,-502.63,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_1eae093f,rmt_762d6fb4,refundable,Refundable,603.15,INR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_52dfe8d9,rmt_275eaa9e,breakfast_included,Breakfast Included,552.89,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_389e5c8f,rmt_275eaa9e,non_refundable,Non Refundable,-691.11,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_58d55ab3,rmt_3a584d76,full_board,Full Board,773.72,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_a305df93,rmt_3a584d76,breakfast_included,Breakfast Included,221.06,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_cfe814b1,rmt_da45524e,non_refundable,Non Refundable,-345.41,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_7dd182ea,rmt_da45524e,long_stay,Long Stay,-518.12,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_56eadd26,rmt_a990cc08,long_stay,Long Stay,-663.19,INR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_e4f6be61,rmt_a990cc08,full_board,Full Board,1237.96,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_64d76376,rmt_24f68d46,breakfast_included,Breakfast Included,486.34,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_86855535,rmt_24f68d46,non_refundable,Non Refundable,-607.93,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_55cd5604,rmt_d34a3325,non_refundable,Non Refundable,-1415.70,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_054942d7,rmt_d34a3325,refundable,Refundable,1698.84,INR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_3b2763e0,rmt_06f0a27d,refundable,Refundable,2123.55,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_3efbcae3,rmt_06f0a27d,non_refundable,Non Refundable,-1769.62,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_b7fe30c3,rmt_869e7f7d,full_board,Full Board,6342.33,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_f4da737e,rmt_869e7f7d,refundable,Refundable,2718.14,INR,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_b3ce0dcf,rmt_6a7df85e,half_board,Half Board,5606.17,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_95585b44,rmt_6a7df85e,breakfast_included,Breakfast Included,2491.63,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_a04608a0,rmt_188dccb2,refundable,Refundable,725.61,INR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_e710add1,rmt_188dccb2,long_stay,Long Stay,-907.01,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_55dcd1d4,rmt_3720831a,non_refundable,Non Refundable,-755.84,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_0147c69f,rmt_3720831a,half_board,Half Board,1360.51,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_f096ab12,rmt_4cdda78e,breakfast_included,Breakfast Included,773.98,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_41cbabc7,rmt_4cdda78e,half_board,Half Board,1741.45,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_9dfbff24,rmt_225fff85,non_refundable,Non Refundable,-1330.28,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_1c405794,rmt_225fff85,breakfast_included,Breakfast Included,1064.22,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_aed21ee3,rmt_088faae1,non_refundable,Non Refundable,-344.85,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_c1d4553f,rmt_088faae1,full_board,Full Board,965.57,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_73afe6f7,rmt_3f0b8e63,long_stay,Long Stay,-646.59,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_f912acd3,rmt_3f0b8e63,breakfast_included,Breakfast Included,344.85,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_91dbb7d6,rmt_91b575ba,breakfast_included,Breakfast Included,441.40,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_f03ac4ff,rmt_91b575ba,refundable,Refundable,662.11,INR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_4fafc799,rmt_1e240f61,breakfast_included,Breakfast Included,606.93,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_8edd30fa,rmt_1e240f61,full_board,Full Board,2124.26,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_5a29b8d3,rmt_034dffff,refundable,Refundable,670.60,INR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_02bcbdbd,rmt_034dffff,breakfast_included,Breakfast Included,447.07,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_2b68108a,rmt_7f9f494c,breakfast_included,Breakfast Included,558.83,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_13636b8d,rmt_7f9f494c,long_stay,Long Stay,-1047.81,INR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_8fc9b859,rmt_632cc1f3,non_refundable,Non Refundable,-894.14,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_ccf57303,rmt_632cc1f3,half_board,Half Board,1609.44,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_c8824370,rmt_92601702,non_refundable,Non Refundable,-1229.44,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_4da028b6,rmt_92601702,refundable,Refundable,1475.32,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_86091254,rmt_7cebcac9,refundable,Refundable,229.39,INR,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_45ca38ba,rmt_7cebcac9,half_board,Half Board,344.09,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_0841d4c4,rmt_7a6d1768,long_stay,Long Stay,-358.43,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_9efb86a8,rmt_7a6d1768,breakfast_included,Breakfast Included,191.16,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_f2a99c51,rmt_58eeb2ee,half_board,Half Board,550.54,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_f29ad926,rmt_58eeb2ee,full_board,Full Board,856.40,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_8c1dc429,rmt_bd571c9a,full_board,Full Board,1177.55,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_634f721a,rmt_bd571c9a,long_stay,Long Stay,-630.83,INR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_2252470d,rmt_319a657b,refundable,Refundable,203.63,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_4baf58bc,rmt_319a657b,full_board,Full Board,475.15,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_fced1e11,rmt_fcb045a1,breakfast_included,Breakfast Included,169.70,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_5a388c2e,rmt_fcb045a1,half_board,Half Board,381.81,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_6d4ba4d4,rmt_e99927f7,breakfast_included,Breakfast Included,217.21,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_ac2fd1e8,rmt_e99927f7,half_board,Half Board,488.72,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_950207f0,rmt_4be4b5c2,long_stay,Long Stay,-559.99,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_72c491c4,rmt_4be4b5c2,non_refundable,Non Refundable,-373.33,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_f5fd97ef,rmt_236b4df9,non_refundable,Non Refundable,-743.52,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_eeb717d7,rmt_236b4df9,breakfast_included,Breakfast Included,594.81,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_2310f398,rmt_616f0ab4,breakfast_included,Breakfast Included,743.51,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_d5a8b39b,rmt_616f0ab4,refundable,Refundable,1115.27,INR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_ff7f9667,rmt_9abeddeb,long_stay,Long Stay,-1784.44,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_11332deb,rmt_9abeddeb,breakfast_included,Breakfast Included,951.70,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_2bff35b8,rmt_56416285,long_stay,Long Stay,-2453.60,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_5257366f,rmt_56416285,full_board,Full Board,4580.05,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_9efda332,rmt_315d2584,long_stay,Long Stay,-588.68,INR,48,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_46ee74a3,rmt_315d2584,non_refundable,Non Refundable,-392.45,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_252e8113,rmt_5951d936,refundable,Refundable,588.68,INR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_686ab46c,rmt_5951d936,long_stay,Long Stay,-735.85,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_458a6e40,rmt_4f1d0d38,half_board,Half Board,1130.27,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_9b313091,rmt_4f1d0d38,non_refundable,Non Refundable,-627.93,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_d05dfeab,rmt_9a171b36,half_board,Half Board,1554.12,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_6849fb56,rmt_9a171b36,full_board,Full Board,2417.52,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_b7fb97ba,rmt_c015a465,half_board,Half Board,1392.13,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_1fd9ea42,rmt_c015a465,long_stay,Long Stay,-1160.11,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_02ab0ada,rmt_3e0f14b7,full_board,Full Board,2706.92,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_f3157efa,rmt_3e0f14b7,half_board,Half Board,1740.16,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_2b986e52,rmt_4432ea46,full_board,Full Board,3464.86,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_27629c8e,rmt_4432ea46,breakfast_included,Breakfast Included,989.96,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_0c27d6c4,rmt_ad2452fd,non_refundable,Non Refundable,-1701.50,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_6e016e57,rmt_ad2452fd,half_board,Half Board,3062.69,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_46e2ed5f,rmt_0b8a6b18,half_board,Half Board,465.33,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_954122fe,rmt_0b8a6b18,long_stay,Long Stay,-387.78,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_969496c9,rmt_44d57f99,full_board,Full Board,904.81,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_71879ed8,rmt_44d57f99,refundable,Refundable,387.78,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_f044e47e,rmt_67bc39b7,breakfast_included,Breakfast Included,330.90,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_5dd9f0d5,rmt_67bc39b7,long_stay,Long Stay,-620.44,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_44998d08,rmt_b8fc1bd0,breakfast_included,Breakfast Included,2502.45,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_66cc2bb1,rmt_b8fc1bd0,non_refundable,Non Refundable,-3128.06,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_ae41a4bb,rmt_f72ec4e5,non_refundable,Non Refundable,-581.65,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_85e6b5ee,rmt_f72ec4e5,long_stay,Long Stay,-872.47,INR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_dd135234,rmt_b4972b6b,non_refundable,Non Refundable,-727.06,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_cd7dc2ef,rmt_b4972b6b,refundable,Refundable,872.47,INR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_3342ec10,rmt_a2bd4417,refundable,Refundable,1116.77,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_ad5c65f8,rmt_a2bd4417,long_stay,Long Stay,-1395.96,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_a1f84bd6,rmt_9e3a33aa,breakfast_included,Breakfast Included,1023.70,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_01f2f161,rmt_9e3a33aa,non_refundable,Non Refundable,-1279.63,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_0290f06a,rmt_3bf92d12,breakfast_included,Breakfast Included,912.84,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_645c47eb,rmt_3bf92d12,half_board,Half Board,2053.90,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_312315da,rmt_03e3757c,refundable,Refundable,1711.58,INR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_46bc2d01,rmt_03e3757c,long_stay,Long Stay,-2139.48,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_c5530e8b,rmt_37928dbf,breakfast_included,Breakfast Included,8033.02,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_b805d282,rmt_37928dbf,non_refundable,Non Refundable,-10041.28,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_dacddb85,rmt_2ecf1620,long_stay,Long Stay,-3765.48,INR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_5f3faa4a,rmt_2ecf1620,refundable,Refundable,3012.38,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_53df444f,rmt_090d2307,breakfast_included,Breakfast Included,885.10,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_c33f683b,rmt_090d2307,refundable,Refundable,1327.65,INR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_7b452373,rmt_f41a96ee,full_board,Full Board,3872.31,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_0dd7af3b,rmt_f41a96ee,long_stay,Long Stay,-2074.45,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_67ca4856,rmt_ce0551dd,refundable,Refundable,2124.24,INR,48,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_4cabb1c2,rmt_ce0551dd,half_board,Half Board,3186.36,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_737ca223,rmt_a8f140d8,breakfast_included,Breakfast Included,1947.22,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_e142f5af,rmt_a8f140d8,long_stay,Long Stay,-3651.04,INR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_36aaaba2,rmt_54db1870,non_refundable,Non Refundable,-222.05,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_96e7e2ec,rmt_54db1870,refundable,Refundable,266.46,INR,72,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_7f1ff6fd,rmt_9145d827,long_stay,Long Stay,-416.35,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_763f0c74,rmt_9145d827,non_refundable,Non Refundable,-277.57,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_5daa088d,rmt_76f62025,non_refundable,Non Refundable,-355.29,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_ebf7571e,rmt_76f62025,breakfast_included,Breakfast Included,284.23,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_9dcf8497,rmt_f09dd267,full_board,Full Board,1367.85,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_9257dba2,rmt_f09dd267,non_refundable,Non Refundable,-488.52,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_424b6015,rmt_465c592e,non_refundable,Non Refundable,-674.26,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_eb8def9e,rmt_465c592e,half_board,Half Board,1213.66,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_a925768a,rmt_f7c68cca,refundable,Refundable,1011.39,INR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_68a3f00e,rmt_f7c68cca,full_board,Full Board,2359.90,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_b4c5d705,rmt_23e56fd9,long_stay,Long Stay,-1618.22,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_7b105d38,rmt_23e56fd9,breakfast_included,Breakfast Included,863.05,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_ad44265e,rmt_61db34ed,full_board,Full Board,4153.42,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_419463c6,rmt_61db34ed,half_board,Half Board,2670.06,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_c01d534f,rmt_f5a6d0c3,long_stay,Long Stay,-594.81,INR,48,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_7f7908b8,rmt_f5a6d0c3,non_refundable,Non Refundable,-396.54,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_5bfe0b62,rmt_f782afc8,refundable,Refundable,594.81,INR,48,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_7645e589,rmt_f782afc8,full_board,Full Board,1387.89,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_364c9aa0,rmt_1805b104,long_stay,Long Stay,-951.70,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_25178aff,rmt_1805b104,non_refundable,Non Refundable,-634.47,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_58061b4a,rmt_81e245d4,long_stay,Long Stay,-1308.58,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_0ece0073,rmt_81e245d4,refundable,Refundable,1046.87,INR,48,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_11b330ff,rmt_afbf54c3,half_board,Half Board,711.35,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_382de9aa,rmt_afbf54c3,full_board,Full Board,1106.55,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_38ac0b8f,rmt_5868aefd,breakfast_included,Breakfast Included,395.20,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_5d46b615,rmt_5868aefd,non_refundable,Non Refundable,-494.00,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_8d2e6a72,rmt_64346e8a,long_stay,Long Stay,-948.47,INR,48,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_2358a935,rmt_64346e8a,non_refundable,Non Refundable,-632.32,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_f2330276,rmt_aacaeea2,non_refundable,Non Refundable,-869.43,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_69aceacd,rmt_aacaeea2,refundable,Refundable,1043.32,INR,72,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_46c4c2f6,rmt_a79553dd,full_board,Full Board,1973.61,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_8ae45267,rmt_a79553dd,half_board,Half Board,1268.75,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_9bcd8456,rmt_2a598ebb,long_stay,Long Stay,-1321.62,INR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_5d7d0cc0,rmt_2a598ebb,non_refundable,Non Refundable,-881.08,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_b3ace777,rmt_9273b587,long_stay,Long Stay,-1691.67,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_6e05b00c,rmt_9273b587,half_board,Half Board,2030.00,INR,72,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_99063227,rmt_a4546207,long_stay,Long Stay,-2326.05,INR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_9de50dc9,rmt_a4546207,refundable,Refundable,1860.84,INR,24,10,0,1,active,2026-08-18T10:00:00+05:30
rtp_561260c2,rmt_3334f1db,full_board,Full Board,4004.22,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_f8ca2366,rmt_3334f1db,long_stay,Long Stay,-2145.12,INR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_9217e37c,rmt_e56009dd,refundable,Refundable,390.02,INR,24,25,0,1,active,2026-08-18T10:00:00+05:30
rtp_94e681b4,rmt_e56009dd,long_stay,Long Stay,-487.53,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_94998388,rmt_9e7cce83,long_stay,Long Stay,-624.03,INR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_657f4299,rmt_9e7cce83,breakfast_included,Breakfast Included,332.82,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_87e6d52e,rmt_aca68442,full_board,Full Board,1601.69,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_ae076111,rmt_aca68442,breakfast_included,Breakfast Included,457.63,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_f09a9233,rmt_2de3c592,full_board,Full Board,3942.89,INR,72,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_8db8e496,rmt_2de3c592,long_stay,Long Stay,-2112.26,INR,72,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_378fd4db,rmt_ff826355,half_board,Half Board,3168.39,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_5f701526,rmt_ff826355,long_stay,Long Stay,-2640.33,INR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_65bdc3a3,rmt_0c4e074c,long_stay,Long Stay,-3379.62,INR,24,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_cbb667cb,rmt_0c4e074c,non_refundable,Non Refundable,-2253.08,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_e386b1b5,rmt_5a97e8a0,half_board,Half Board,5576.37,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_f2871bb4,rmt_5a97e8a0,non_refundable,Non Refundable,-3097.98,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_c0df0a56,rmt_3b3f28a1,breakfast_included,Breakfast Included,208.67,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_3ce8fd0f,rmt_3b3f28a1,long_stay,Long Stay,-391.26,INR,72,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_f2b26c00,rmt_201a160d,full_board,Full Board,912.94,INR,24,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_3986700f,rmt_201a160d,long_stay,Long Stay,-489.08,INR,48,0,0,3,active,2026-08-18T10:00:00+05:30
rtp_f01abba4,rmt_e539203f,breakfast_included,Breakfast Included,333.88,INR,24,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_6d6f2be0,rmt_e539203f,long_stay,Long Stay,-626.02,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_3b9a76c3,rmt_fc43c21f,non_refundable,Non Refundable,-573.85,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_b8f9c140,rmt_fc43c21f,full_board,Full Board,1606.78,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_4258c2e8,rmt_e11b20fc,full_board,Full Board,2981.84,INR,72,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_592c0fa4,rmt_e11b20fc,long_stay,Long Stay,-1597.42,INR,48,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_07b8f130,rmt_419d3a58,long_stay,Long Stay,-1996.77,INR,72,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_cf1da633,rmt_419d3a58,refundable,Refundable,1597.42,INR,24,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_3e0c5e40,rmt_b9868e2d,breakfast_included,Breakfast Included,1363.13,INR,48,0,1,1,active,2026-08-18T10:00:00+05:30
rtp_499ebd01,rmt_b9868e2d,full_board,Full Board,4770.95,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_5dbfaff2,rmt_71da0158,long_stay,Long Stay,-3514.32,INR,24,10,0,3,active,2026-08-18T10:00:00+05:30
rtp_b55f2fcb,rmt_71da0158,non_refundable,Non Refundable,-2342.88,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_3ff7db44,rmt_963ad866,refundable,Refundable,354.62,INR,72,0,0,1,active,2026-08-18T10:00:00+05:30
rtp_e582ab5d,rmt_963ad866,non_refundable,Non Refundable,-295.52,INR,0,100,0,1,active,2026-08-18T10:00:00+05:30
rtp_42a06182,rmt_edd5323e,full_board,Full Board,1034.31,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_4e23cb8a,rmt_edd5323e,half_board,Half Board,664.91,INR,48,10,1,1,active,2026-08-18T10:00:00+05:30
rtp_d5b33ac9,rmt_db3ec392,long_stay,Long Stay,-709.24,INR,24,25,0,3,active,2026-08-18T10:00:00+05:30
rtp_2e4752b7,rmt_db3ec392,half_board,Half Board,851.09,INR,48,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_29c05f9b,rmt_d4ace0f4,breakfast_included,Breakfast Included,520.11,INR,24,25,1,1,active,2026-08-18T10:00:00+05:30
rtp_7528eb73,rmt_d4ace0f4,refundable,Refundable,780.17,INR,72,0,0,1,active,2026-08-18T10:00:00+05:30
