payment_id,booking_id,method,status,authorised_amount,captured_amount,refunded_amount,currency,gateway_reference,idempotency_key,failure_code,authorised_at,captured_at,created_at,updated_at
pay_3ecc58a3,bkg_c876cd31,wallet,captured,3005.00,3005.00,0.00,MVR,mock_c876cd31,pidem_7cffc3806ab9de37,,2026-05-29T06:15:40+05:30,2026-05-29T06:17:00+05:30,2026-05-29T06:15:00+05:30,2026-08-18T10:00:00+05:30
pay_2fa29315,bkg_5cf221f4,card,captured,24159.12,24159.12,0.00,INR,mock_5cf221f4,pidem_355d25329fe7daf2,,2026-05-25T00:00:40+05:30,2026-05-25T00:02:00+05:30,2026-05-25T00:00:00+05:30,2026-08-18T10:00:00+05:30
pay_987a3f86,bkg_7e0eeee0,mock,captured,14689.52,14689.52,0.00,INR,mock_7e0eeee0,pidem_da3b7663a15573d5,,2026-04-30T16:30:40+05:30,2026-04-30T16:32:00+05:30,2026-04-30T16:30:00+05:30,2026-08-18T10:00:00+05:30
pay_9c8c9494,bkg_65a1992d,upi,refunded,62472.48,62472.48,62472.48,INR,mock_65a1992d,pidem_66a566f92e871066,,2026-07-26T19:30:40+05:30,2026-07-26T19:32:00+05:30,2026-07-26T19:30:00+05:30,2026-08-18T10:00:00+05:30
pay_dab5dab9,bkg_65161d9b,upi,captured,65988.74,65988.74,0.00,INR,mock_65161d9b,pidem_218febd9a75447fe,,2026-07-26T08:45:40+05:30,2026-07-26T08:47:00+05:30,2026-07-26T08:45:00+05:30,2026-08-18T10:00:00+05:30
pay_86e4f2ac,bkg_e1f63dd6,upi,captured,42373.88,42373.88,0.00,INR,mock_e1f63dd6,pidem_f43d3a135100f985,,2026-06-17T04:30:40+05:30,2026-06-17T04:32:00+05:30,2026-06-17T04:30:00+05:30,2026-08-18T10:00:00+05:30
pay_fe02c933,bkg_c9fc8ed7,mock,refunded,47270.99,47270.99,47270.99,INR,mock_c9fc8ed7,pidem_764f3f47daabb2f2,,2026-05-15T04:15:40+05:30,2026-05-15T04:17:00+05:30,2026-05-15T04:15:00+05:30,2026-08-18T10:00:00+05:30
pay_4e6248bf,bkg_faa05371,upi,captured,39433.97,39433.97,0.00,INR,mock_faa05371,pidem_2a8968617d623b01,,2026-06-15T01:30:40+05:30,2026-06-15T01:32:00+05:30,2026-06-15T01:30:00+05:30,2026-08-18T10:00:00+05:30
pay_2e1fa81a,bkg_fa05a381,mock,refunded,26211.30,26211.30,26211.30,INR,mock_fa05a381,pidem_1d6e2878f90b68c9,,2026-05-08T00:30:40+05:30,2026-05-08T00:32:00+05:30,2026-05-08T00:30:00+05:30,2026-08-18T10:00:00+05:30
pay_7fcdaa53,bkg_95116ad4,card,captured,29161.41,29161.41,0.00,INR,mock_95116ad4,pidem_07c5a6c101eeecff,,2026-05-01T02:15:40+05:30,2026-05-01T02:17:00+05:30,2026-05-01T02:15:00+05:30,2026-08-18T10:00:00+05:30
pay_4216f019,bkg_3a14d414,card,captured,1316.02,1316.02,0.00,AED,mock_3a14d414,pidem_fd8b439ab6305d21,,2026-05-21T22:00:40+05:30,2026-05-21T22:02:00+05:30,2026-05-21T22:00:00+05:30,2026-08-18T10:00:00+05:30
pay_3c2b7871,bkg_1d62dc22,upi,captured,16865.07,16865.07,0.00,THB,mock_1d62dc22,pidem_37b773a4b3868c88,,2026-05-27T03:15:40+05:30,2026-05-27T03:17:00+05:30,2026-05-27T03:15:00+05:30,2026-08-18T10:00:00+05:30
pay_dde9e20b,bkg_b2163ffd,upi,captured,1049.28,1049.28,0.00,AED,mock_b2163ffd,pidem_3b531d3ec713473a,,2026-05-02T07:45:40+05:30,2026-05-02T07:47:00+05:30,2026-05-02T07:45:00+05:30,2026-08-18T10:00:00+05:30
pay_6a4e34dd,bkg_a186ea43,upi,captured,87985.23,87985.23,0.00,INR,mock_a186ea43,pidem_95db8c426abd1c12,,2026-07-29T19:15:40+05:30,2026-07-29T19:17:00+05:30,2026-07-29T19:15:00+05:30,2026-08-18T10:00:00+05:30
pay_b2e95770,bkg_22309e03,netbanking,captured,46459.57,46459.57,0.00,INR,mock_22309e03,pidem_ccd80070147fdc01,,2026-05-04T01:45:40+05:30,2026-05-04T01:47:00+05:30,2026-05-04T01:45:00+05:30,2026-08-18T10:00:00+05:30
pay_34886dfa,bkg_b973665b,card,captured,10453.16,10453.16,0.00,INR,mock_b973665b,pidem_ede9ccadf4500102,,2026-07-15T06:15:40+05:30,2026-07-15T06:17:00+05:30,2026-07-15T06:15:00+05:30,2026-08-18T10:00:00+05:30
pay_7fd82ae9,bkg_2b0d7ed2,upi,captured,8638.84,8638.84,0.00,THB,mock_2b0d7ed2,pidem_26b7c0f84c358409,,2026-07-16T18:30:40+05:30,2026-07-16T18:32:00+05:30,2026-07-16T18:30:00+05:30,2026-08-18T10:00:00+05:30
pay_a7ad6cf4,bkg_a2d2a488,card,refunded,31372.97,31372.97,31372.97,THB,mock_a2d2a488,pidem_6fb5a34e21b9b867,,2026-05-04T10:30:40+05:30,2026-05-04T10:32:00+05:30,2026-05-04T10:30:00+05:30,2026-08-18T10:00:00+05:30
pay_9f353e38,bkg_6b259f88,netbanking,captured,1302.24,1302.24,0.00,SGD,mock_6b259f88,pidem_eac1a4ef760feeeb,,2026-07-21T18:30:40+05:30,2026-07-21T18:32:00+05:30,2026-07-21T18:30:00+05:30,2026-08-18T10:00:00+05:30
pay_32afae90,bkg_0258fdba,upi,authorised,14583.18,0.00,0.00,INR,mock_0258fdba,pidem_8387fb55a26253ff,,2026-05-03T08:30:40+05:30,,2026-05-03T08:30:00+05:30,2026-08-18T10:00:00+05:30
pay_3f3d3ee8,bkg_ce5ed3cf,wallet,refunded,15370.07,15370.07,15370.07,INR,mock_ce5ed3cf,pidem_08ddb8342e0825c8,,2026-06-05T05:15:40+05:30,2026-06-05T05:17:00+05:30,2026-06-05T05:15:00+05:30,2026-08-18T10:00:00+05:30
pay_7b7b9887,bkg_d7ba377d,wallet,captured,206845.34,206845.34,0.00,INR,mock_d7ba377d,pidem_ff644c4fea7c7d0d,,2026-07-08T13:30:40+05:30,2026-07-08T13:32:00+05:30,2026-07-08T13:30:00+05:30,2026-08-18T10:00:00+05:30
pay_6b037db9,bkg_6e378439,wallet,captured,57138.82,57138.82,0.00,INR,mock_6e378439,pidem_a00b8baaded058b9,,2026-08-09T23:15:40+05:30,2026-08-09T23:17:00+05:30,2026-08-09T23:15:00+05:30,2026-08-18T10:00:00+05:30
pay_f9a3dd5e,bkg_25eae46d,upi,refunded,25833.85,25833.85,25833.85,INR,mock_25eae46d,pidem_506f659b0d86c66b,,2026-04-23T04:30:40+05:30,2026-04-23T04:32:00+05:30,2026-04-23T04:30:00+05:30,2026-08-18T10:00:00+05:30
pay_6e06a2d4,bkg_1af11dee,card,captured,6006.76,6006.76,0.00,INR,mock_1af11dee,pidem_700b11efcca9d635,,2026-06-25T05:45:40+05:30,2026-06-25T05:47:00+05:30,2026-06-25T05:45:00+05:30,2026-08-18T10:00:00+05:30
pay_83a624a0,bkg_ed91484c,upi,captured,54386.93,54386.93,0.00,INR,mock_ed91484c,pidem_a8d0848f04777a8b,,2026-07-07T23:00:40+05:30,2026-07-07T23:02:00+05:30,2026-07-07T23:00:00+05:30,2026-08-18T10:00:00+05:30
pay_133b33e0,bkg_0e483223,card,captured,18715.16,18715.16,0.00,INR,mock_0e483223,pidem_21a3b89dc325acf9,,2026-06-21T05:00:40+05:30,2026-06-21T05:02:00+05:30,2026-06-21T05:00:00+05:30,2026-08-18T10:00:00+05:30
pay_d838f9b1,bkg_a9013412,upi,refunded,2520.97,2520.97,2520.97,INR,mock_a9013412,pidem_2fe2486f601701f0,,2026-05-22T22:30:40+05:30,2026-05-22T22:32:00+05:30,2026-05-22T22:30:00+05:30,2026-08-18T10:00:00+05:30
pay_f62bc495,bkg_e28c7608,netbanking,authorised,16131.14,0.00,0.00,INR,mock_e28c7608,pidem_ef6b403e29964fa0,,2026-07-08T06:15:40+05:30,,2026-07-08T06:15:00+05:30,2026-08-18T10:00:00+05:30
pay_cefe1504,bkg_53224d06,card,refunded,5424.03,5424.03,5424.03,INR,mock_53224d06,pidem_7f9b63193d25e564,,2026-05-29T17:15:40+05:30,2026-05-29T17:17:00+05:30,2026-05-29T17:15:00+05:30,2026-08-18T10:00:00+05:30
pay_706006c0,bkg_66f08732,card,captured,11330.95,11330.95,0.00,MYR,mock_66f08732,pidem_18c17337bb67c149,,2026-07-25T01:15:40+05:30,2026-07-25T01:17:00+05:30,2026-07-25T01:15:00+05:30,2026-08-18T10:00:00+05:30
pay_077bd96c,bkg_b66982c8,upi,captured,1600.48,1600.48,0.00,SGD,mock_b66982c8,pidem_932affe8e61f797c,,2026-07-23T17:15:40+05:30,2026-07-23T17:17:00+05:30,2026-07-23T17:15:00+05:30,2026-08-18T10:00:00+05:30
pay_ab8b038d,bkg_41ae2013,upi,captured,1840.56,1840.56,0.00,INR,mock_41ae2013,pidem_2ecff8b59d4a53cd,,2026-07-02T22:15:40+05:30,2026-07-02T22:17:00+05:30,2026-07-02T22:15:00+05:30,2026-08-18T10:00:00+05:30
pay_b7abaedf,bkg_412cdb0a,netbanking,failed,12274.12,0.00,0.00,INR,mock_412cdb0a,pidem_aa6b77f2a9eb0b2c,idempotency_conflict,2026-07-15T03:30:40+05:30,,2026-07-15T03:30:00+05:30,2026-08-18T10:00:00+05:30
pay_25a3165d,bkg_6ff65e1e,card,captured,14387.54,14387.54,0.00,NPR,mock_6ff65e1e,pidem_e6ee35f7adc80ce0,,2026-04-27T17:15:40+05:30,2026-04-27T17:17:00+05:30,2026-04-27T17:15:00+05:30,2026-08-18T10:00:00+05:30
pay_403a56e2,bkg_b5d3c2be,upi,captured,15369.19,15369.19,0.00,INR,mock_b5d3c2be,pidem_1e204ae31d635f28,,2026-07-20T08:30:40+05:30,2026-07-20T08:32:00+05:30,2026-07-20T08:30:00+05:30,2026-08-18T10:00:00+05:30
pay_9ef66921,bkg_2f266670,upi,captured,16482.57,16482.57,0.00,INR,mock_2f266670,pidem_75f72f15314b3a45,,2026-05-21T10:45:40+05:30,2026-05-21T10:47:00+05:30,2026-05-21T10:45:00+05:30,2026-08-18T10:00:00+05:30
pay_5799a1a5,bkg_01858863,upi,captured,120648.47,120648.47,0.00,INR,mock_01858863,pidem_0de4b6e26a012a58,,2026-06-19T05:30:40+05:30,2026-06-19T05:32:00+05:30,2026-06-19T05:30:00+05:30,2026-08-18T10:00:00+05:30
pay_5ad3ffb2,bkg_d4b08cb7,mock,failed,9099.00,0.00,0.00,NPR,mock_d4b08cb7,pidem_18259beed1c17ddb,idempotency_conflict,2026-06-14T11:15:40+05:30,,2026-06-14T11:15:00+05:30,2026-08-18T10:00:00+05:30
pay_6c2f7a36,bkg_85b73b27,card,initiated,5032.36,0.00,0.00,INR,mock_85b73b27,pidem_4287cc35434bc6e7,,,,2026-07-27T13:45:00+05:30,2026-08-18T10:00:00+05:30
pay_2cefcdc0,bkg_ac513716,netbanking,captured,11280.26,11280.26,0.00,INR,mock_ac513716,pidem_3d94c87afc5fa6c7,,2026-05-04T09:30:40+05:30,2026-05-04T09:32:00+05:30,2026-05-04T09:30:00+05:30,2026-08-18T10:00:00+05:30
pay_aa22cda0,bkg_b94623ea,card,captured,24668.65,24668.65,0.00,INR,mock_b94623ea,pidem_38f0f1f605dbd952,,2026-04-21T05:15:40+05:30,2026-04-21T05:17:00+05:30,2026-04-21T05:15:00+05:30,2026-08-18T10:00:00+05:30
pay_8afbee59,bkg_13d6331f,upi,captured,8156.33,8156.33,0.00,INR,mock_13d6331f,pidem_e846bf5303fafca3,,2026-04-24T12:00:40+05:30,2026-04-24T12:02:00+05:30,2026-04-24T12:00:00+05:30,2026-08-18T10:00:00+05:30
pay_6063edc4,bkg_4b102ef6,card,captured,3577.15,3577.15,0.00,INR,mock_4b102ef6,pidem_ac9738a9682a8359,,2026-05-26T04:45:40+05:30,2026-05-26T04:47:00+05:30,2026-05-26T04:45:00+05:30,2026-08-18T10:00:00+05:30
pay_d32bb804,bkg_b315e324,upi,captured,23586.20,23586.20,0.00,INR,mock_b315e324,pidem_27ff72cee096a1f4,,2026-05-28T22:00:40+05:30,2026-05-28T22:02:00+05:30,2026-05-28T22:00:00+05:30,2026-08-18T10:00:00+05:30
pay_4f981aba,bkg_def25afa,netbanking,initiated,3184.19,0.00,0.00,CHF,mock_def25afa,pidem_3d7d2bb5e153d858,,,,2026-05-07T20:30:00+05:30,2026-08-18T10:00:00+05:30
pay_86f3c337,bkg_8dc2e16a,card,captured,348.16,348.16,0.00,SGD,mock_8dc2e16a,pidem_f65fd00aa1d71686,,2026-07-16T23:45:40+05:30,2026-07-16T23:47:00+05:30,2026-07-16T23:45:00+05:30,2026-08-18T10:00:00+05:30
pay_403ee933,bkg_eea1ff34,card,captured,5668.31,5668.31,0.00,INR,mock_eea1ff34,pidem_21542c261b350939,,2026-06-03T16:45:40+05:30,2026-06-03T16:47:00+05:30,2026-06-03T16:45:00+05:30,2026-08-18T10:00:00+05:30
pay_38afbad6,bkg_0463ecea,wallet,refunded,327.66,327.66,327.66,SGD,mock_0463ecea,pidem_8982df69b1f1d898,,2026-06-23T17:45:40+05:30,2026-06-23T17:47:00+05:30,2026-06-23T17:45:00+05:30,2026-08-18T10:00:00+05:30
pay_f8c5eac5,bkg_128fd1c6,card,captured,5702.46,5702.46,0.00,INR,mock_128fd1c6,pidem_78f836f7fd93fc27,,2026-06-20T00:30:40+05:30,2026-06-20T00:32:00+05:30,2026-06-20T00:30:00+05:30,2026-08-18T10:00:00+05:30
pay_66564b25,bkg_cc4b6fbc,netbanking,initiated,1931.99,0.00,0.00,INR,mock_cc4b6fbc,pidem_779869a54c7c5a87,,,,2026-05-30T16:00:00+05:30,2026-08-18T10:00:00+05:30
pay_7a51f311,bkg_5ec04473,wallet,captured,12943.84,12943.84,0.00,JPY,mock_5ec04473,pidem_247b44c5b3b8eb2f,,2026-06-01T03:45:40+05:30,2026-06-01T03:47:00+05:30,2026-06-01T03:45:00+05:30,2026-08-18T10:00:00+05:30
pay_108c79a0,bkg_eae0557c,card,captured,4604.41,4604.41,0.00,INR,mock_eae0557c,pidem_265c09d9c9337b3b,,2026-08-07T11:45:40+05:30,2026-08-07T11:47:00+05:30,2026-08-07T11:45:00+05:30,2026-08-18T10:00:00+05:30
pay_d4b2ff25,bkg_0c3d98ad,card,refunded,1219.71,1219.71,1219.71,AED,mock_0c3d98ad,pidem_19ef2d5efdad0617,,2026-08-08T22:30:40+05:30,2026-08-08T22:32:00+05:30,2026-08-08T22:30:00+05:30,2026-08-18T10:00:00+05:30
pay_734c8227,bkg_a7cb5147,netbanking,captured,68395.60,68395.60,0.00,INR,mock_a7cb5147,pidem_996195b8211b444b,,2026-06-29T08:30:40+05:30,2026-06-29T08:32:00+05:30,2026-06-29T08:30:00+05:30,2026-08-18T10:00:00+05:30
pay_230798b2,bkg_bbb98e7a,upi,captured,4593.68,4593.68,0.00,INR,mock_bbb98e7a,pidem_469cd5d71e13ba73,,2026-07-30T21:30:40+05:30,2026-07-30T21:32:00+05:30,2026-07-30T21:30:00+05:30,2026-08-18T10:00:00+05:30
pay_e3ee1a3e,bkg_8bbfb216,netbanking,failed,5052.50,0.00,0.00,INR,mock_8bbfb216,pidem_4353e525dc090aa7,idempotency_conflict,2026-07-18T21:30:40+05:30,,2026-07-18T21:30:00+05:30,2026-08-18T10:00:00+05:30
pay_f13c44d6,bkg_9e018a7c,upi,refunded,10024.93,10024.93,10024.93,INR,mock_9e018a7c,pidem_de8c0b9bac0feb4b,,2026-07-04T19:15:40+05:30,2026-07-04T19:17:00+05:30,2026-07-04T19:15:00+05:30,2026-08-18T10:00:00+05:30
pay_2264b390,bkg_75d01100,upi,initiated,11700.81,0.00,0.00,INR,mock_75d01100,pidem_ab0f51a6aa72c5d2,,,,2026-06-27T05:00:00+05:30,2026-08-18T10:00:00+05:30
pay_9fdd9680,bkg_0e275cfd,mock,captured,12106.82,12106.82,0.00,INR,mock_0e275cfd,pidem_f7179d4850e07e5b,,2026-07-20T07:30:40+05:30,2026-07-20T07:32:00+05:30,2026-07-20T07:30:00+05:30,2026-08-18T10:00:00+05:30
pay_16be72b0,bkg_dc18ecad,upi,authorised,3710.07,0.00,0.00,AED,mock_dc18ecad,pidem_0dd26124f085aa6c,,2026-06-19T20:15:40+05:30,,2026-06-19T20:15:00+05:30,2026-08-18T10:00:00+05:30
pay_f5689af7,bkg_0d75125a,card,refunded,40142.61,40142.61,40142.61,INR,mock_0d75125a,pidem_59e3ed10147b913b,,2026-07-11T01:30:40+05:30,2026-07-11T01:32:00+05:30,2026-07-11T01:30:00+05:30,2026-08-18T10:00:00+05:30
pay_beab04da,bkg_994caf79,upi,captured,16130.42,16130.42,0.00,INR,mock_994caf79,pidem_6df3e09cfeb51fb3,,2026-05-13T18:15:40+05:30,2026-05-13T18:17:00+05:30,2026-05-13T18:15:00+05:30,2026-08-18T10:00:00+05:30
pay_420b7a3d,bkg_0ca6fb38,upi,captured,7539.36,7539.36,0.00,INR,mock_0ca6fb38,pidem_a93e11e2032a457c,,2026-06-06T14:15:40+05:30,2026-06-06T14:17:00+05:30,2026-06-06T14:15:00+05:30,2026-08-18T10:00:00+05:30
pay_e2490371,bkg_c931cafa,card,refunded,19609.86,19609.86,19609.86,THB,mock_c931cafa,pidem_e708077dcb959b5d,,2026-06-05T22:30:40+05:30,2026-06-05T22:32:00+05:30,2026-06-05T22:30:00+05:30,2026-08-18T10:00:00+05:30
pay_41c97fc9,bkg_8241c90c,upi,captured,30945.56,30945.56,0.00,INR,mock_8241c90c,pidem_32a07d0d8f50845a,,2026-07-28T16:30:40+05:30,2026-07-28T16:32:00+05:30,2026-07-28T16:30:00+05:30,2026-08-18T10:00:00+05:30
pay_01571931,bkg_737a7abf,card,captured,9828.07,9828.07,0.00,INR,mock_737a7abf,pidem_30110a9154e8f221,,2026-08-12T06:15:40+05:30,2026-08-12T06:17:00+05:30,2026-08-12T06:15:00+05:30,2026-08-18T10:00:00+05:30
pay_21a38aa2,bkg_f3383dfc,card,captured,33994.00,33994.00,0.00,INR,mock_f3383dfc,pidem_465bec0503cbfc25,,2026-07-05T17:45:40+05:30,2026-07-05T17:47:00+05:30,2026-07-05T17:45:00+05:30,2026-08-18T10:00:00+05:30
pay_5665e929,bkg_1514d781,upi,captured,25235.67,25235.67,0.00,INR,mock_1514d781,pidem_b1fe4f94f4b478a1,,2026-04-24T04:15:40+05:30,2026-04-24T04:17:00+05:30,2026-04-24T04:15:00+05:30,2026-08-18T10:00:00+05:30
pay_e6ca3e85,bkg_c0110f03,card,captured,21081282.98,21081282.98,0.00,IDR,mock_c0110f03,pidem_65c51a37f6e54363,,2026-07-15T20:15:40+05:30,2026-07-15T20:17:00+05:30,2026-07-15T20:15:00+05:30,2026-08-18T10:00:00+05:30
pay_ced4da1d,bkg_cac3d2e3,card,captured,4348.33,4348.33,0.00,INR,mock_cac3d2e3,pidem_3206a7869c72dcc4,,2026-05-23T15:00:40+05:30,2026-05-23T15:02:00+05:30,2026-05-23T15:00:00+05:30,2026-08-18T10:00:00+05:30
pay_5f48ff21,bkg_0429c62b,mock,captured,12799.67,12799.67,0.00,AED,mock_0429c62b,pidem_450842850ac1048f,,2026-05-21T14:00:40+05:30,2026-05-21T14:02:00+05:30,2026-05-21T14:00:00+05:30,2026-08-18T10:00:00+05:30
pay_e5850c9f,bkg_c9919770,netbanking,captured,83878.91,83878.91,0.00,INR,mock_c9919770,pidem_62426b19b1e0c583,,2026-06-29T05:15:40+05:30,2026-06-29T05:17:00+05:30,2026-06-29T05:15:00+05:30,2026-08-18T10:00:00+05:30
pay_b8d84e54,bkg_94541502,mock,captured,22120.28,22120.28,0.00,INR,mock_94541502,pidem_79ce7774c32c38ab,,2026-07-06T14:15:40+05:30,2026-07-06T14:17:00+05:30,2026-07-06T14:15:00+05:30,2026-08-18T10:00:00+05:30
pay_f24ba2c2,bkg_98da4e90,upi,captured,26187.44,26187.44,0.00,INR,mock_98da4e90,pidem_52c5aad0b7a3862a,,2026-06-29T15:00:40+05:30,2026-06-29T15:02:00+05:30,2026-06-29T15:00:00+05:30,2026-08-18T10:00:00+05:30
pay_d6144260,bkg_8d6d6f82,card,captured,31862.70,31862.70,0.00,INR,mock_8d6d6f82,pidem_6d73bcc37a074780,,2026-07-28T00:15:40+05:30,2026-07-28T00:17:00+05:30,2026-07-28T00:15:00+05:30,2026-08-18T10:00:00+05:30
pay_a45fa2fd,bkg_a15a6a18,upi,captured,84486.51,84486.51,0.00,INR,mock_a15a6a18,pidem_df37e6a625622841,,2026-06-17T11:45:40+05:30,2026-06-17T11:47:00+05:30,2026-06-17T11:45:00+05:30,2026-08-18T10:00:00+05:30
pay_b92d9284,bkg_bd9dbb5d,upi,captured,4250.40,4250.40,0.00,INR,mock_bd9dbb5d,pidem_590cc83d1e2d1a47,,2026-08-03T04:00:40+05:30,2026-08-03T04:02:00+05:30,2026-08-03T04:00:00+05:30,2026-08-18T10:00:00+05:30
pay_6b02fda7,bkg_6698f84d,wallet,captured,43207.52,43207.52,0.00,INR,mock_6698f84d,pidem_164df89dfc773539,,2026-08-15T18:30:40+05:30,2026-08-15T18:32:00+05:30,2026-08-15T18:30:00+05:30,2026-08-18T10:00:00+05:30
pay_e636a48b,bkg_06c1276e,upi,captured,12388.54,12388.54,0.00,INR,mock_06c1276e,pidem_b23b52889a34e4d5,,2026-05-14T20:45:40+05:30,2026-05-14T20:47:00+05:30,2026-05-14T20:45:00+05:30,2026-08-18T10:00:00+05:30
pay_8e61f049,bkg_af0bdcd3,card,refunded,28340.36,28340.36,28340.36,INR,mock_af0bdcd3,pidem_3373660fa17cbd3c,,2026-06-09T13:15:40+05:30,2026-06-09T13:17:00+05:30,2026-06-09T13:15:00+05:30,2026-08-18T10:00:00+05:30
pay_18818515,bkg_a2f65719,upi,refunded,9732.35,9732.35,9732.35,INR,mock_a2f65719,pidem_3d617c7ee572a2b5,,2026-08-09T13:00:40+05:30,2026-08-09T13:02:00+05:30,2026-08-09T13:00:00+05:30,2026-08-18T10:00:00+05:30
pay_233fd309,bkg_88d80415,card,captured,4093.26,4093.26,0.00,INR,mock_88d80415,pidem_df9aaa53886a2869,,2026-05-17T19:00:40+05:30,2026-05-17T19:02:00+05:30,2026-05-17T19:00:00+05:30,2026-08-18T10:00:00+05:30
pay_08da9c46,bkg_48e060d9,card,authorised,2132.12,0.00,0.00,SGD,mock_48e060d9,pidem_ad3b5611e49d704e,,2026-06-26T00:30:40+05:30,,2026-06-26T00:30:00+05:30,2026-08-18T10:00:00+05:30
pay_db6e5af5,bkg_2b3d9e5b,card,captured,7314.29,7314.29,0.00,INR,mock_2b3d9e5b,pidem_e06316d9562e3b97,,2026-05-16T19:30:40+05:30,2026-05-16T19:32:00+05:30,2026-05-16T19:30:00+05:30,2026-08-18T10:00:00+05:30
pay_4e493175,bkg_552e336e,upi,captured,363.78,363.78,0.00,MYR,mock_552e336e,pidem_8818bb9739c019cb,,2026-06-18T02:30:40+05:30,2026-06-18T02:32:00+05:30,2026-06-18T02:30:00+05:30,2026-08-18T10:00:00+05:30
pay_76efc6bb,bkg_991c6030,card,refunded,13768.27,13768.27,13768.27,INR,mock_991c6030,pidem_b5b3940f796f2b09,,2026-07-05T19:45:40+05:30,2026-07-05T19:47:00+05:30,2026-07-05T19:45:00+05:30,2026-08-18T10:00:00+05:30
pay_da332c4e,bkg_db5135e5,upi,captured,57772.56,57772.56,0.00,INR,mock_db5135e5,pidem_1b215907410e7f35,,2026-06-04T12:00:40+05:30,2026-06-04T12:02:00+05:30,2026-06-04T12:00:00+05:30,2026-08-18T10:00:00+05:30
pay_3041f893,bkg_c581f114,upi,initiated,773.90,0.00,0.00,AED,mock_c581f114,pidem_fe44337e56421e99,,,,2026-05-14T07:00:00+05:30,2026-08-18T10:00:00+05:30
pay_5fa69b92,bkg_b9a4c5ea,upi,captured,10236.39,10236.39,0.00,INR,mock_b9a4c5ea,pidem_20bbd780073e622d,,2026-04-30T05:30:40+05:30,2026-04-30T05:32:00+05:30,2026-04-30T05:30:00+05:30,2026-08-18T10:00:00+05:30
pay_039d335e,bkg_f3ad560e,card,initiated,22594.72,0.00,0.00,INR,mock_f3ad560e,pidem_f185f8185f73d03b,,,,2026-06-09T15:45:00+05:30,2026-08-18T10:00:00+05:30
pay_e0ca37cd,bkg_0e1f3097,card,captured,3015.06,3015.06,0.00,AED,mock_0e1f3097,pidem_077a4b8c8ac196be,,2026-06-19T11:15:40+05:30,2026-06-19T11:17:00+05:30,2026-06-19T11:15:00+05:30,2026-08-18T10:00:00+05:30
pay_339af7d8,bkg_bdf780d6,upi,captured,34154.72,34154.72,0.00,INR,mock_bdf780d6,pidem_7a7b6d63b2079990,,2026-06-10T22:00:40+05:30,2026-06-10T22:02:00+05:30,2026-06-10T22:00:00+05:30,2026-08-18T10:00:00+05:30
pay_286657cf,bkg_e7f6c3e0,mock,refunded,33471.94,33471.94,33471.94,INR,mock_e7f6c3e0,pidem_2fc15ead13a95aea,,2026-07-11T15:00:40+05:30,2026-07-11T15:02:00+05:30,2026-07-11T15:00:00+05:30,2026-08-18T10:00:00+05:30
pay_2e17ae22,bkg_cfd8c958,card,captured,43438.24,43438.24,0.00,CHF,mock_cfd8c958,pidem_f17422a55b073cba,,2026-07-29T12:30:40+05:30,2026-07-29T12:32:00+05:30,2026-07-29T12:30:00+05:30,2026-08-18T10:00:00+05:30
pay_c55c4088,bkg_36abf540,upi,captured,3522318.81,3522318.81,0.00,IDR,mock_36abf540,pidem_f74ddc6fd48490ed,,2026-05-06T10:00:40+05:30,2026-05-06T10:02:00+05:30,2026-05-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
pay_ea303f94,bkg_0c539381,upi,failed,106244.53,0.00,0.00,INR,mock_0c539381,pidem_2d8fbecc43ead1e2,idempotency_conflict,2026-05-19T21:15:40+05:30,,2026-05-19T21:15:00+05:30,2026-08-18T10:00:00+05:30
pay_e3b2eb1e,bkg_93e1eecb,upi,initiated,31926.59,0.00,0.00,INR,mock_93e1eecb,pidem_66bc880b9ab44ff4,,,,2026-06-13T13:00:00+05:30,2026-08-18T10:00:00+05:30
pay_3f749f05,bkg_d16ecd0e,netbanking,captured,7974.48,7974.48,0.00,INR,mock_d16ecd0e,pidem_b79ef7b23629df34,,2026-06-17T05:00:40+05:30,2026-06-17T05:02:00+05:30,2026-06-17T05:00:00+05:30,2026-08-18T10:00:00+05:30
pay_e01dc44c,bkg_6598d4a9,upi,captured,4804.41,4804.41,0.00,JPY,mock_6598d4a9,pidem_d00c92c11d9e16bd,,2026-07-24T23:15:40+05:30,2026-07-24T23:17:00+05:30,2026-07-24T23:15:00+05:30,2026-08-18T10:00:00+05:30
pay_4d3659b6,bkg_17398b7c,wallet,refunded,17470.59,17470.59,17470.59,INR,mock_17398b7c,pidem_7423ff718a727079,,2026-08-08T09:00:40+05:30,2026-08-08T09:02:00+05:30,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
pay_54805234,bkg_2c4bc021,card,captured,35694.15,35694.15,0.00,INR,mock_2c4bc021,pidem_d11e9eb71e604d47,,2026-05-05T05:15:40+05:30,2026-05-05T05:17:00+05:30,2026-05-05T05:15:00+05:30,2026-08-18T10:00:00+05:30
pay_572d4e7b,bkg_a6732c7b,card,captured,9581.77,9581.77,0.00,INR,mock_a6732c7b,pidem_ad08835c44afd3ff,,2026-04-24T08:45:40+05:30,2026-04-24T08:47:00+05:30,2026-04-24T08:45:00+05:30,2026-08-18T10:00:00+05:30
